"PostCode","shortPostcode","Year","PAON","Price"
"WF6 2RL","WF6","2021","T",165000
"YO24 1UP","YO24","2021","T",920000
"LS24 9ND","LS24","2021","S",245000
"HD6 4FP","HD6","2021","F",75000
"HX6 3JX","HX6","2021","T",340000
"BD16 2AJ","BD16","2021","F",77500
"LS29 6AJ","LS29","2021","F",161000
"LS26 8LJ","LS26","2021","F",138000
"YO41 4HG","YO41","2021","S",270000
"HD9 3RF","HD9","2021","T",206850
"BD20 9PD","BD20","2021","F",85000
"YO18 7QR","YO18","2021","S",140000
"BD23 6NQ","BD23","2021","F",155000
"YO8 3UZ","YO8","2021","T",132500
"OX12 8RN","OX12","2021","T",340000
"OX11 9EQ","OX11","2021","S",630000
"BD16 2AJ","BD16","2021","F",155000
"HD4 5AD","HD4","2021","F",74000
"S66 9QP","S66","2021","S",147000
"DN7 5BL","DN7","2021","D",180000
"LS27 9DA","LS27","2021","F",48000
"LS18 5GT","LS18","2021","F",174000
"HD4 7BS","HD4","2021","S",385000
"LS26 8UW","LS26","2021","F",112750
"LS29 0SY","LS29","2021","F",220000
"LS29 0SY","LS29","2021","F",155000
"LS29 6FB","LS29","2021","F",79000
"HX2 7UW","HX2","2021","F",195000
"HX4 0HG","HX4","2021","F",215000
"LS28 5GL","LS28","2021","F",162500
"LS18 4DF","LS18","2021","F",170000
"HX6 4RZ","HX6","2021","F",203000
"HX7 5PR","HX7","2021","F",145000
"LS29 6AJ","LS29","2021","F",177500
"LS13 4LD","LS13","2021","F",150000
"LS10 1HN","LS10","2021","F",155000
"HX4 0HG","HX4","2021","F",171000
"LS27 9ED","LS27","2021","F",80000
"LS1 4GQ","LS1","2021","F",250000
"HD9 6RN","HD9","2021","T",380000
"HD8 0LF","HD8","2021","T",430000
"HX3 8QG","HX3","2021","F",255000
"HX3 6PG","HX3","2021","F",74000
"HX3 6PG","HX3","2021","F",79950
"HX3 6PG","HX3","2021","F",75000
"LS29 6GA","LS29","2021","F",96000
"LS29 6GA","LS29","2021","F",130150
"HD3 4ZW","HD3","2021","F",98000
"LS29 6GA","LS29","2021","F",57500
"LS20 9HZ","LS20","2021","F",95000
"HX4 0HQ","HX4","2021","F",230000
"HX6 4HT","HX6","2021","F",175000
"HD9 3TQ","HD9","2021","F",180000
"LS18 5SR","LS18","2021","F",122000
"BD20 6TS","BD20","2021","F",130000
"LS29 7HY","LS29","2021","T",180647
"LS11 8LR","LS11","2021","F",115000
"BD17 5LF","BD17","2021","F",86500
"BD3 7FF","BD3","2021","F",73500
"BD13 4LL","BD13","2021","T",370000
"HX3 0RW","HX3","2021","F",240000
"HD4 6TH","HD4","2021","F",195000
"LS27 8AZ","LS27","2021","F",112500
"LS27 8AZ","LS27","2021","F",79500
"WF2 6JX","WF2","2021","S",810000
"HX4 9AJ","HX4","2021","F",123000
"LS29 6BS","LS29","2021","F",162500
"HD7 4HG","HD7","2021","F",126250
"LS7 3NX","LS7","2021","D",285000
"WF7 5LU","WF7","2021","F",70000
"HX6 4DG","HX6","2021","S",190000
"HX4 8AH","HX4","2021","F",125000
"LS12 3DH","LS12","2021","F",122500
"HD8 0LX","HD8","2021","T",332500
"WF8 3HS","WF8","2021","D",367500
"HX2 6AA","HX2","2021","F",175000
"BD20 7BX","BD20","2021","O",70000
"HD8 9DY","HD8","2021","S",170000
"LS19 7EJ","LS19","2021","F",143500
"LS29 0PQ","LS29","2021","S",231000
"DN7 5SE","DN7","2021","T",77000
"DN6 0QU","DN6","2021","F",60000
"S36 7GU","S36","2021","F",120000
"S17 3GG","S17","2021","F",425000
"DN10 6NT","DN10","2021","T",216000
"DN11 0DB","DN11","2021","S",179000
"OX2 9QF","OX2","2021","O",495000
"OX12 9UN","OX12","2021","O",230000
"HX6 3JN","HX6","2021","F",110000
"S20 5DN","S20","2021","D",290000
"LS18 5NG","LS18","2021","F",170000
"S63 7HF","S63","2021","F",95000
"BD20 0ET","BD20","2021","T",230000
"LS17 5BF","LS17","2021","F",158000
"LS19 7EJ","LS19","2021","F",120000
"LS8 2JJ","LS8","2021","F",345000
"OX25 2DQ","OX25","2021","F",254950
"S66 1AD","S66","2021","F",229000
"S35 0DJ","S35","2021","D",410000
"S66 1AD","S66","2021","F",239000
"BD22 8SB","BD22","2021","F",190000
"DN6 7BH","DN6","2021","O",272500
"BD23 5LS","BD23","2021","O",325000
"OX25 2NS","OX25","2021","O",375000
"LS22 4BD","LS22","2021","O",620000
"S63 9EU","S63","2021","O",6600000
"YO30 5NT","YO30","2021","F",141000
"DN6 0QU","DN6","2021","F",76000
"HG3 5LQ","HG3","2021","O",649999
"YO51 9GY","YO51","2021","D",349901
"S63 0BF","S63","2021","O",140000
"BD20 6PD","BD20","2021","S",275000
"SN7 7NW","SN7","2021","O",575000
"OX25 2DQ","OX25","2021","F",204950
"OX13 5AP","OX13","2021","F",190000
"HX3 6PG","HX3","2021","F",77000
"BD22 8SB","BD22","2021","F",96000
"LS10 1EU","LS10","2021","F",208500
"BD22 8SB","BD22","2021","F",185000
"LS10 1EU","LS10","2021","F",205000
"BD22 8SB","BD22","2021","F",1e+05
"BD22 8SB","BD22","2021","F",195000
"DN14 9AD","DN14","2021","O",160000
"YO8 8QA","YO8","2021","O",23500
"BD22 8SB","BD22","2021","F",132000
"HD7 6NF","HD7","2021","T",122500
"LS12 3DH","LS12","2021","F",105000
"BD22 8SB","BD22","2021","F",3e+05
"BD22 8SB","BD22","2021","F",95050
"BD22 8SB","BD22","2021","F",99750
"LS18 4GJ","LS18","2021","F",57750
"HX4 8AG","HX4","2021","F",99250
"LS18 4GS","LS18","2021","F",220000
"YO62 7HH","YO62","2021","O",325000
"YO32 9AF","YO32","2021","O",1650000
"S26 6PB","S26","2021","T",230000
"S17 3AX","S17","2021","D",410000
"S6 1HT","S6","2021","F",70000
"LS29 6GU","LS29","2021","F",407950
"LS12 6EY","LS12","2021","O",756000
"BD20 0LS","BD20","2021","D",590000
"YO18 7RN","YO18","2021","O",295000
"YO7 2BA","YO7","2021","O",45000
"S63 7GF","S63","2021","F",58900
"HX6 4HT","HX6","2021","F",245000
"WF13 4BD","WF13","2021","F",87750
"WF3 2FF","WF3","2021","F",83000
"OX39 4LZ","OX39","2021","O",30000
"S63 7ER","S63","2021","S",74000
"S63 7GF","S63","2021","F",95000
"LS20 8LW","LS20","2021","F",109000
"LS27 8AG","LS27","2021","F",90000
"LS10 1EU","LS10","2021","F",218250
"OX7 6DE","OX7","2021","F",2e+05
"OX25 5BX","OX25","2021","F",108000
"LS18 4GS","LS18","2021","F",367500
"OX9 3QZ","OX9","2021","O",330000
"LS18 4GS","LS18","2021","F",344950
"LS19 7GL","LS19","2021","F",140000
"LS19 7GL","LS19","2021","F",165000
"LS27 0NW","LS27","2021","D",1025000
"LS19 7GL","LS19","2021","F",175000
"HG5 9JU","HG5","2021","D",1055000
"HX7 5QY","HX7","2021","S",465000
"LS29 6GW","LS29","2021","F",265000
"LS19 7GL","LS19","2021","F",170000
"HG5 9JU","HG5","2021","D",1030000
"LS19 6FA","LS19","2021","F",130000
"HG5 9JU","HG5","2021","D",1050000
"LS25 1FA","LS25","2021","F",140000
"S17 3AX","S17","2021","O",655000
"S65 1SU","S65","2021","O",80000
"HG5 9JU","HG5","2021","D",1150000
"LS29 6FA","LS29","2021","F",170500
"OX25 2DQ","OX25","2021","F",249950
"YO19 5HD","YO19","2021","T",330000
"OX1 5PE","OX1","2021","F",240000
"RG8 9BT","RG8","2021","F",335000
"OX7 7AG","OX7","2021","T",999000
"OX7 7AH","OX7","2021","T",211000
"OX44 7JR","OX44","2021","T",360000
"S35 0ER","S35","2021","F",132500
"S66 9AT","S66","2021","T",215000
"OX29 8GH","OX29","2021","F",220000
"OX29 8GH","OX29","2021","F",224000
"BD18 3LZ","BD18","2021","F",205000
"LS18 5PA","LS18","2021","F",134000
"BD20 7EF","BD20","2021","F",170000
"HD8 9LY","HD8","2021","F",190000
"LS29 6GT","LS29","2021","T",55375
"YO32 9AF","YO32","2021","O",3080337
"YO32 9SW","YO32","2021","D",845000
"DL10 4TF","DL10","2021","O",150000
"OX25 2DR","OX25","2021","F",144950
"OX25 2DR","OX25","2021","F",244950
"OX25 2DQ","OX25","2021","F",279950
"OX25 2DQ","OX25","2021","F",257450
"OX25 2DQ","OX25","2021","F",267450
"OX29 8GH","OX29","2021","F",230000
"DN10 6TL","DN10","2021","F",267500
"S73 0EF","S73","2021","F",67000
"HD7 5UN","HD7","2021","F",77000
"HD7 5UN","HD7","2021","F",105000
"S66 9BA","S66","2021","S",148000
"S62 6DP","S62","2021","F",223000
"LS29 6FU","LS29","2021","F",129000
"LS18 4RF","LS18","2021","F",151000
"S74 0RQ","S74","2021","D",385000
"DN4 7AQ","DN4","2021","F",55000
"LS27 8LD","LS27","2021","F",86000
"LS22 4EF","LS22","2021","O",775000
"OX29 4PF","OX29","2021","S",625000
"OX25 2DQ","OX25","2021","F",259950
"OX12 7PY","OX12","2021","S",390000
"OX3 9AE","OX3","2021","F",220000
"S62 6FN","S62","2021","F",93450
"S35 7EG","S35","2021","O",368500
"OX1 5LN","OX1","2021","F",182000
"LS25 2QF","LS25","2021","O",16951
"DL11 6US","DL11","2021","S",314555
"OX25 2DQ","OX25","2021","F",244950
"YO26 8BH","YO26","2021","D",375000
"TS13 5HA","TS13","2021","T",153000
"YO13 0QR","YO13","2021","D",650000
"S36 9FG","S36","2021","T",175000
"HG3 5QF","HG3","2021","F",440000
"YO24 1UB","YO24","2021","F",185000
"YO8 8JW","YO8","2021","S",164500
"LS25 2QE","LS25","2021","O",419581
"BD13 5BN","BD13","2021","O",330000
"BD22 7SA","BD22","2021","T",320000
"YO8 9LU","YO8","2021","D",485000
"LS22 5EU","LS22","2021","D",499999
"YO7 1NA","YO7","2021","D",310000
"HG4 3LS","HG4","2021","D",285000
"YO62 4EJ","YO62","2021","D",585000
"DN3 3GW","DN3","2021","O",30464175
"YO10 4QG","YO10","2021","F",180000
"HX2 8QL","HX2","2021","F",84995
"HX2 8QL","HX2","2021","F",70995
"HX2 8QL","HX2","2021","F",60295
"HX2 8QL","HX2","2021","F",76945
"HX2 8QL","HX2","2021","F",80995
"HX2 8QN","HX2","2021","F",80995
"HX2 8QN","HX2","2021","F",64995
"HX2 8QN","HX2","2021","F",61000
"HX2 8QL","HX2","2021","F",61995
"HX2 8QL","HX2","2021","F",69495
"HX2 8QN","HX2","2021","F",74995
"HX2 8QL","HX2","2021","F",73145
"DN14 0BU","DN14","2021","O",160000
"BD20 7BW","BD20","2021","O",318000
"BD22 8SB","BD22","2021","F",140000
"OX4 3PP","OX4","2021","F",190000
"LS23 6FU","LS23","2021","F",71250
"LS23 6FU","LS23","2021","F",60000
"LS23 6FU","LS23","2021","F",62500
"LS23 6FU","LS23","2021","F",180000
"BD16 1NB","BD16","2021","T",390000
"LS14 3HH","LS14","2021","T",270000
"HD9 5RN","HD9","2021","T",185000
"HX2 6BL","HX2","2021","T",145000
"OX3 7SD","OX3","2021","O",3e+05
"HX3 9SS","HX3","2021","T",51000
"HX4 8LZ","HX4","2021","F",1e+05
"BD13 3GH","BD13","2021","F",80000
"S74 9DY","S74","2021","T",160000
"S75 3NN","S75","2021","S",243000
"S66 9JH","S66","2021","D",6e+05
"S35 4LS","S35","2021","F",125000
"S36 7AD","S36","2021","F",130000
"LS10 1EU","LS10","2021","F",197500
"HD3 4ND","HD3","2021","O",1000
"YO21 1BF","YO21","2021","O",34000
"DN12 3FA","DN12","2021","O",50000
"HD9 6FA","HD9","2021","F",215000
"YO51 9AA","YO51","2021","F",121000
"LS10 1NW","LS10","2021","F",276000
"S71 3HL","S71","2021","T",90000
"S63 7BW","S63","2021","F",39999
"S7 2LB","S7","2021","F",162000
"OX18 2BU","OX18","2021","D",1050000
"S72 8WL","S72","2021","F",73000
"OX3 8SF","OX3","2021","F",295000
"S20 3GH","S20","2021","O",1000
"LA2 7LB","LA2","2021","S",185000
"S25 5FS","S25","2021","S",221250
"S75 5NT","S75","2021","T",165000
"S35 7AA","S35","2021","T",185000
"S74 9DH","S74","2021","F",85000
"LS27 0BZ","LS27","2021","O",210000
"YO8 5DQ","YO8","2021","D",365000
"S36 2AS","S36","2021","D",650000
"YO8 5DQ","YO8","2021","D",332500
"YO8 5DQ","YO8","2021","D",345000
"YO8 5DQ","YO8","2021","D",368000
"WF4 6DT","WF4","2021","F",237000
"LS10 1EU","LS10","2021","T",145000
"LS9 0DS","LS9","2021","F",144950
"HX2 8QN","HX2","2021","F",73145
"DN4 8DL","DN4","2021","F",65000
"S36 7GU","S36","2021","F",130000
"LS27 8RN","LS27","2021","F",112000
"LS6 1FH","LS6","2021","F",277250
"LS8 2WE","LS8","2021","F",330500
"S75 6GD","S75","2021","D",380000
"S63 7GG","S63","2021","F",75000
"OX12 9RG","OX12","2021","F",405000
"OX18 2BU","OX18","2021","S",1150000
"OX18 2BU","OX18","2021","D",1400000
"OX18 2BU","OX18","2021","D",1250000
"OX18 2BU","OX18","2021","S",1e+06
"OX29 4FR","OX29","2021","F",390000
"OX25 2DR","OX25","2021","F",149950
"YO13 0EP","YO13","2021","O",475000
"BD13 3GJ","BD13","2021","F",91000
"LS10 1EU","LS10","2021","F",145000
"HX2 6AR","HX2","2021","F",136000
"BD20 6SB","BD20","2021","S",275000
"OX25 2DR","OX25","2021","F",180129
"HD9 6FA","HD9","2021","F",199000
"BD20 7BW","BD20","2021","O",491000
"YO19 4RR","YO19","2021","T",208000
"LS10 1HF","LS10","2021","F",805000
"BD10 0LP","BD10","2021","F",135000
"OX27 9AT","OX27","2021","S",595000
"OX25 5BX","OX25","2021","F",303000
"OX25 2AZ","OX25","2021","F",285000
"OX10 7BB","OX10","2021","T",255000
"YO17 9DS","YO17","2021","F",216000
"LA6 3HN","LA6","2021","T",230000
"HD9 4BQ","HD9","2021","F",330000
"HX6 4HT","HX6","2021","F",240000
"HD7 5AW","HD7","2021","T",3e+05
"OX3 8FU","OX3","2021","F",82500
"YO24 1QD","YO24","2021","F",185000
"YO14 0HZ","YO14","2021","F",154000
"OX3 7SL","OX3","2021","F",275000
"YO22 5PN","YO22","2021","T",85000
"OX3 7RU","OX3","2021","F",325000
"WF11 9HQ","WF11","2021","T",180000
"HG4 3SE","HG4","2021","T",212500
"OX4 2UG","OX4","2021","F",275000
"TS9 6SF","TS9","2021","T",205000
"LS25 5HE","LS25","2021","T",270000
"HG3 1EP","HG3","2021","F",203000
"YO11 3DB","YO11","2021","T",160000
"YO62 6RD","YO62","2021","S",205000
"DN14 0SQ","DN14","2021","T",137500
"LA2 7JB","LA2","2021","T",135000
"LS21 2PY","LS21","2021","D",863650
"YO31 9PL","YO31","2021","F",159000
"YO10 4HJ","YO10","2021","D",520000
"S65 4NS","S65","2021","F",232000
"S36 2AT","S36","2021","S",230000
"HG3 5JZ","HG3","2021","T",190000
"YO24 1UB","YO24","2021","F",199000
"YO62 6NU","YO62","2021","S",355000
"S64 8RN","S64","2021","F",152500
"HX2 6RN","HX2","2021","F",165000
"OX7 6NA","OX7","2021","S",730000
"MK18 4BE","MK18","2021","T",365000
"YO51 9EH","YO51","2021","S",235000
"HD9 5RN","HD9","2021","T",180000
"DN5 8LL","DN5","2021","F",79950
"TS15 0DU","TS15","2021","S",180000
"YO51 9DN","YO51","2021","T",340000
"YO62 6AF","YO62","2021","F",105000
"OX29 8HQ","OX29","2021","F",180000
"OX3 8AE","OX3","2021","F",260000
"TS13 5BH","TS13","2021","F",190000
"S63 0PU","S63","2021","F",1e+05
"OX3 9PZ","OX3","2021","F",285000
"OX27 9AR","OX27","2021","F",260000
"YO22 5EH","YO22","2021","F",210000
"S66 1AG","S66","2021","F",138500
"DN6 0ND","DN6","2021","T",115000
"S25 4DB","S25","2021","S",174500
"OX25 4RR","OX25","2021","T",550000
"OX13 5BH","OX13","2021","D",1e+06
"HG3 3RZ","HG3","2021","D",385000
"S66 1JY","S66","2021","F",130000
"S35 0AB","S35","2021","F",172500
"OX29 8LA","OX29","2021","F",226000
"OX27 8AE","OX27","2021","T",278750
"YO60 7JZ","YO60","2021","S",325000
"S17 4HQ","S17","2021","T",480000
"S35 9WX","S35","2021","F",78000
"OX27 8AE","OX27","2021","F",275000
"YO19 4RG","YO19","2021","T",5e+05
"BD20 8RG","BD20","2021","T",187700
"YO26 6RP","YO26","2021","F",185000
"HG3 2BU","HG3","2021","T",250000
"YO26 8AT","YO26","2021","T",295000
"S35 3GT","S35","2021","F",62000
"S35 7EB","S35","2021","T",72000
"HG3 2AY","HG3","2021","F",380000
"BD22 0HG","BD22","2021","T",2e+05
"YO17 9EU","YO17","2021","F",135000
"OX28 5DG","OX28","2021","F",530000
"YO7 1JN","YO7","2021","F",145950
"OX29 4NX","OX29","2021","F",228000
"DN10 6JL","DN10","2021","F",90000
"S2 5AW","S2","2021","F",217500
"DN11 9AR","DN11","2021","D",230000
"DN4 0DD","DN4","2021","F",57250
"S36 8YW","S36","2021","T",91200
"DN10 6NB","DN10","2021","F",205000
"S35 7AT","S35","2021","T",210000
"DN12 1PW","DN12","2021","S",139000
"YO26 8AT","YO26","2021","T",3e+05
"HG3 2GP","HG3","2021","F",260000
"YO14 0HZ","YO14","2021","F",145000
"OX27 9AR","OX27","2021","F",230000
"YO61 3HY","YO61","2021","F",87500
"TS9 6SA","TS9","2021","F",234000
"OX2 9TA","OX2","2021","F",1e+05
"OX29 8JB","OX29","2021","F",210000
"OX1 5DN","OX1","2021","F",438000
"HG3 1ZG","HG3","2021","T",310000
"OX1 5QZ","OX1","2021","F",244780
"OX3 0NY","OX3","2021","F",240000
"BD23 4QY","BD23","2021","T",318000
"BD23 3EG","BD23","2021","F",217000
"HG4 5EB","HG4","2021","D",362500
"YO23 3QP","YO23","2021","T",980000
"OX4 3PP","OX4","2021","F",221000
"OX27 8AE","OX27","2021","T",237000
"RG8 0DN","RG8","2021","F",186000
"OX4 2ER","OX4","2021","F",208000
"YO24 1QD","YO24","2021","F",215000
"OX29 4NY","OX29","2021","T",410000
"OX28 5DG","OX28","2021","F",410000
"YO7 3AR","YO7","2021","S",214000
"OX28 5DG","OX28","2021","F",325000
"OX28 5DG","OX28","2021","F",235000
"BD23 3EG","BD23","2021","F",232000
"BD20 7EF","BD20","2021","F",187000
"RG8 9BT","RG8","2021","F",360000
"YO62 7RD","YO62","2021","T",132500
"YO12 4LU","YO12","2021","T",170000
"YO62 4LF","YO62","2021","S",335000
"YO32 2HY","YO32","2021","F",115000
"YO51 9AA","YO51","2021","F",119000
"OX11 0JJ","OX11","2021","D",470000
"YO24 3DW","YO24","2021","F",92500
"OX4 4XG","OX4","2021","F",290000
"BD23 3EG","BD23","2021","F",120000
"BD20 9DW","BD20","2021","F",121500
"YO14 9QT","YO14","2021","F",60000
"TS9 6SQ","TS9","2021","F",2e+05
"YO8 9HP","YO8","2021","D",575000
"HG3 2DF","HG3","2021","F",505000
"YO24 1UB","YO24","2021","F",215000
"YO24 1UB","YO24","2021","F",175000
"OX12 9NP","OX12","2021","F",202000
"YO60 7JZ","YO60","2021","T",250000
"OX1 5PG","OX1","2021","F",237500
"HD8 9GA","HD8","2021","O",507500
"HX3 6PG","HX3","2021","F",60000
"HX2 8QN","HX2","2021","F",77995
"LS28 5FJ","LS28","2021","F",148000
"WF10 2FX","WF10","2021","O",3e+05
"S74 9SB","S74","2021","O",1254000
"YO19 6BG","YO19","2021","O",5000
"OX7 3LP","OX7","2021","O",857000
"HG5 9JA","HG5","2021","O",280000
"YO26 6QW","YO26","2021","O",170000
"BD22 7EP","BD22","2021","T",362500
"BD13 3GJ","BD13","2021","F",105000
"HX2 8AE","HX2","2021","F",65000
"WF3 2FZ","WF3","2021","F",123000
"BD22 7RZ","BD22","2021","T",215000
"LS19 6DH","LS19","2021","T",362500
"YO19 6RE","YO19","2021","O",1505000
"LS23 6BP","LS23","2021","D",511155
"HX4 0HS","HX4","2021","T",212500
"YO51 9FD","YO51","2021","F",140000
"YO51 9FD","YO51","2021","F",125000
"DL8 4LS","DL8","2021","O",32500
"WF3 2AU","WF3","2021","S",170000
"LS13 4LD","LS13","2021","F",122500
"HD9 7JU","HD9","2021","F",115000
"HD7 5AR","HD7","2021","F",260000
"BD13 3SH","BD13","2021","O",255000
"BD20 5AG","BD20","2021","F",112500
"LS8 2WE","LS8","2021","F",550000
"LS10 1HF","LS10","2021","F",270000
"HX4 8ES","HX4","2021","F",110000
"LS23 6HE","LS23","2021","F",160000
"S66 7LL","S66","2021","O",133600
"WF3 2FF","WF3","2021","F",102000
"HD8 8XP","HD8","2021","T",155500
"BD20 0ET","BD20","2021","S",299950
"BD10 0LP","BD10","2021","F",115000
"S36 8YQ","S36","2021","T",111200
"LS25 2GA","LS25","2021","O",424051
"LS18 5BS","LS18","2021","F",167500
"WF8 3DA","WF8","2021","T",2e+05
"DN9 3RN","DN9","2021","O",1780000
"LS15 0FE","LS15","2021","O",807000
"WF13 4AA","WF13","2021","F",47000
"WF3 3PT","WF3","2021","F",113275
"WF3 4LW","WF3","2021","F",80000
"LS13 4LD","LS13","2021","F",75000
"LS7 4LY","LS7","2021","F",275000
"WF8 3DA","WF8","2021","T",220000
"HX2 6UJ","HX2","2021","F",182000
"HD7 4HG","HD7","2021","F",55000
"HX4 9PN","HX4","2021","D",770051
"LS18 4GS","LS18","2021","F",180000
"HD9 4BQ","HD9","2021","F",270000
"HD7 5UW","HD7","2021","F",80000
"HD7 5UW","HD7","2021","F",98000
"LS29 6QX","LS29","2021","F",72500
"LS8 2JH","LS8","2021","F",252000
"HD9 4BH","HD9","2021","T",375000
"HX7 8QY","HX7","2021","T",275000
"LS29 7JJ","LS29","2021","F",190000
"HX6 4DH","HX6","2021","O",1200000
"LS27 8HL","LS27","2021","F",95000
"BD15 0DP","BD15","2021","F",115000
"BD20 6PS","BD20","2021","F",132500
"LS27 9AL","LS27","2021","S",130000
"LS19 7EH","LS19","2021","F",145000
"LS14 1LW","LS14","2021","F",34450
"HX2 8AE","HX2","2021","F",67000
"HD3 4ZW","HD3","2021","F",75000
"LS27 8AG","LS27","2021","F",110000
"WF13 4DT","WF13","2021","F",47000
"WF7 6NX","WF7","2021","O",5e+05
"WF7 6HD","WF7","2021","F",340000
"S75 5RN","S75","2021","F",87500
"HD7 5UW","HD7","2021","F",68000
"LS17 9DN","LS17","2021","F",148000
"HD8 8XW","HD8","2021","T",267500
"LS29 7DX","LS29","2021","F",68750
"WF3 2FY","WF3","2021","F",88000
"LS27 8LL","LS27","2021","F",97000
"HD9 3TQ","HD9","2021","F",199950
"BD17 6EA","BD17","2021","T",325000
"LS18 4TT","LS18","2021","F",136500
"BD20 0AH","BD20","2021","F",95000
"LS27 8ZJ","LS27","2021","F",197500
"HD7 5FE","HD7","2021","F",225000
"HD7 4HG","HD7","2021","F",95000
"BD21 5PP","BD21","2021","T",282500
"S75 5GZ","S75","2021","F",122500
"WF3 2FT","WF3","2021","F",79995
"OX3 9AE","OX3","2021","F",225000
"LS28 5BD","LS28","2021","F",140000
"LS29 6GE","LS29","2021","T",450000
"LS29 6GH","LS29","2021","F",308000
"LS29 6PA","LS29","2021","F",177500
"BD20 0ET","BD20","2021","F",127500
"OX7 4LW","OX7","2021","F",140000
"OX3 0AJ","OX3","2021","F",262500
"LS10 1HR","LS10","2021","F",195000
"S75 4BX","S75","2021","T",450000
"LS27 0LR","LS27","2021","F",107000
"OX25 2DR","OX25","2021","F",269950
"HD8 0TX","HD8","2021","F",145000
"LS19 6JZ","LS19","2021","T",474750
"HX2 6TW","HX2","2021","F",108000
"BD16 2AN","BD16","2021","F",85500
"LS8 2JF","LS8","2021","F",208000
"LS10 4FT","LS10","2021","F",124995
"HD9 6RL","HD9","2021","S",280000
"HX2 6RL","HX2","2021","F",125000
"LS12 3DJ","LS12","2021","F",1e+05
"LS18 4GW","LS18","2021","F",230000
"OX3 8FS","OX3","2021","F",290000
"DL6 2PX","DL6","2021","O",1650000
"LA6 3HB","LA6","2021","T",215000
"BD20 7BW","BD20","2021","O",285000
"BD20 7BW","BD20","2021","O",265000
"LS22 4ET","LS22","2021","O",320000
"BD20 7BW","BD20","2021","O",40000
"LS27 8RU","LS27","2021","O",825000
"YO7 1JF","YO7","2021","O",360000
"YO7 3LE","YO7","2021","T",180000
"BD23 3NN","BD23","2021","O",415000
"DN10 6HD","DN10","2021","S",255000
"LS27 0HL","LS27","2021","O",375000
"OX4 4XG","OX4","2021","F",285000
"S13 7JH","S13","2021","F",80000
"BD15 7RE","BD15","2021","O",118750
"S35 0AB","S35","2021","F",180000
"DN12 1PW","DN12","2021","S",82000
"OX5 1RL","OX5","2021","F",210000
"S60 5WG","S60","2021","O",1215000
"OX11 6GY","OX11","2021","F",345228
"OX11 0SJ","OX11","2021","F",290000
"S66 7LF","S66","2021","F",75000
"LS8 1JF","LS8","2021","O",245000
"OX12 8LA","OX12","2021","T",315000
"RG8 0DJ","RG8","2021","T",525000
"HX4 0HG","HX4","2021","F",120000
"LS27 0BZ","LS27","2021","O",185000
"YO14 0ER","YO14","2021","S",205000
"YO51 9GY","YO51","2021","F",167500
"YO60 7HG","YO60","2021","S",325000
"OX18 2PU","OX18","2021","D",725000
"OX25 5LL","OX25","2021","F",220000
"OX5 1SH","OX5","2021","F",535000
"S60 5XA","S60","2021","O",2030400
"LS23 6BU","LS23","2021","F",176000
"YO8 9RU","YO8","2021","F",115000
"OX26 5DU","OX26","2021","T",325000
"LS27 7RZ","LS27","2021","O",145000
"LS10 1HR","LS10","2021","F",145000
"HD7 5UW","HD7","2021","F",106000
"YO62 6AZ","YO62","2021","D",721697
"BD23 6NQ","BD23","2021","F",191000
"OX7 3LP","OX7","2021","S",450000
"OX15 4ES","OX15","2021","F",450000
"OX10 9HX","OX10","2021","S",365000
"BD24 0FD","BD24","2021","T",328000
"YO51 9AT","YO51","2021","T",114000
"OX11 6GY","OX11","2021","F",295000
"OX27 9BP","OX27","2021","T",444000
"RG8 0DJ","RG8","2021","T",585000
"OX25 2PL","OX25","2021","T",320000
"HG4 5BU","HG4","2021","T",650000
"YO7 1GT","YO7","2021","F",195000
"YO8 9LU","YO8","2021","S",285000
"YO18 7QR","YO18","2021","T",140100
"HG4 4EN","HG4","2021","F",155000
